or,opt_time,pes_time,opt_minutes,pes_minutes,neighborhood,title,rent,bedrooms,pid,date,link,sqft,sourcepage,longitude,latitude,rent_sqft,region,index
37.886489+-122.092695,1789.0,3689.0,29.816666666666666,61.483333333333334,lafayette / orinda / moraga,"2.5 Acre Lafayette Estate, 3bd/3.5ba Main House + 1 bd/2ba Guest house",8e3,4.0,4538043001.0,2014-06-25,http://sfbay.craigslist.org/eby/apa/4538043001.html,5157.0,http://sfbay.craigslist.org/apa/index3300.html,-122.092695,37.88648900000001,1.5512895094046926,sfbay,3143
37.811527+-122.26618,1207.0,2717.0,20.116666666666667,45.28333333333333,oakland lake merritt / grand,Cozy Studio Apartment on 12th Floor!,2162.0,NA,4474061355.0,2014-05-16,http://sfbay.craigslist.org/eby/apa/4474061355.html,457.0,http://sfbay.craigslist.org/apa/index400.html,-122.26618,37.81152700000001,4.730853391684901,sfbay,3144
37.811527+-122.26618,1207.0,2717.0,20.116666666666667,45.28333333333333,oakland lake merritt / grand,Rare Corner Unit One Bedroom With Large Terrace Patio Avail.,3223.0,1.0,4516051282.0,2014-06-11,http://sfbay.craigslist.org/eby/apa/4516051282.html,747.0,http://sfbay.craigslist.org/apa/index1100.html,-122.26618,37.81152700000001,4.314591700133869,sfbay,3202
37.811527+-122.26618,1207.0,2717.0,20.116666666666667,45.28333333333333,NA,"Welcome to The Grand, Welcome Home",3620.0,1.0,4514549762.0,2014-06-10,http://sfbay.craigslist.org/eby/apa/4514549762.html,834.0,http://sfbay.craigslist.org/apa/index400.html,-122.26618,37.81152700000001,4.3405275779376495,sfbay,3310
37.811527+-122.26618,1207.0,2717.0,20.116666666666667,45.28333333333333,oakland lake merritt / grand,Welcome to the Perfect Place for One,2145.0,NA,4514551078.0,2014-06-10,http://sfbay.craigslist.org/eby/apa/4514551078.html,457.0,http://sfbay.craigslist.org/apa/index300.html,-122.26618,37.81152700000001,4.693654266958425,sfbay,3522
37.811527+-122.26618,1207.0,2717.0,20.116666666666667,45.28333333333333,oakland lake merritt / grand,Beautiful & Bright  11th Floor Studio w/Walk-In Closet Available Soon,2346.0,1.0,4476554114.0,2014-05-18,http://sfbay.craigslist.org/eby/apa/4476554114.html,561.0,http://sfbay.craigslist.org/apa/index1000.html,-122.26618,37.81152700000001,4.181818181818182,sfbay,3569
37.787021+-122.43346,669.0,1564.0,11.15,26.066666666666666,lower pac hts,2bd/1.5ba Furnished Victorian Condo utilities included- 3 month min,5e3,2.0,4536514538.0,2014-06-24,http://sfbay.craigslist.org/sfc/apa/4536514538.html,1286.0,http://sfbay.craigslist.org/apa/index2800.html,-122.43346,37.787021,3.8880248833592534,sfbay,3145
37.80572+-122.420369,791.0,1957.0,13.183333333333334,32.61666666666667,russian hill,Furnished condo with panoramic views. 3 car parking! ~ J.Wavro,10500.0,4.0,4542338556.0,2014-06-27,http://sfbay.craigslist.org/sfc/apa/4542338556.html,NA,http://sfbay.craigslist.org/apa/index1300.html,-122.420369,37.80572,NA,sfbay,3146
37.403199+-121.883612,4748.0,8258.0,79.13333333333334,137.63333333333333,san jose north,Beautifully remodeled 2BR plus loft,2300.0,2.0,4543325713.0,2014-06-28,http://sfbay.craigslist.org/sby/apa/4543325713.html,1130.0,http://sfbay.craigslist.org/apa/index2200.html,-121.883612,37.403199,2.0353982300884956,sfbay,3147
37.50913+-122.29665,2593.0,4618.0,43.21666666666667,76.96666666666667,belmont,WELCOME HOME TO CARLMONT HEIGHTS APARTMENTS!,1895.0,1.0,4468336810.0,2014-05-13,http://sfbay.craigslist.org/pen/apa/4468336810.html,631.0,http://sfbay.craigslist.org/apa/index2400.html,-122.29665,37.50913,3.0031695721077654,sfbay,3148
37.348991+-121.869149,4525.0,6017.0,75.41666666666667,100.28333333333333,san jose downtown,Spacious down stairs unit,1400.0,1.0,4523192189.0,2014-06-18,http://sfbay.craigslist.org/sby/apa/4523192189.html,NA,http://sfbay.craigslist.org/apa/index900.html,-121.869149,37.348991,NA,sfbay,3149
37.361541+-121.963269,4352.0,8033.0,72.53333333333333,133.88333333333333,santa clara,The best Santa Clara has to offer !!!,1945.0,1.0,4492804133.0,2014-05-28,http://sfbay.craigslist.org/sby/apa/4492804133.html,700.0,http://sfbay.craigslist.org/apa/index1300.html,-121.963269,37.361541,2.7785714285714285,sfbay,3150
37.318882+-121.966268,3651.0,5733.0,60.85,95.55,san jose west,Excellent Neighborhood D/W 2 Bath Large Trees,2090.0,2.0,4552638428.0,2014-07-04,http://sfbay.craigslist.org/sby/apa/4552638428.html,870.0,http://sfbay.craigslist.org/apa/index900.html,-121.966268,37.318882,2.4022988505747125,sfbay,3151
37.574362+-122.051754,3151.0,5959.0,52.516666666666666,99.31666666666666,fremont / union city / newark,"33848 Cassio Circle, Fremont, Avail. 7/12 Ext.48",2400.0,4.0,4534944444.0,2014-06-25,http://sfbay.craigslist.org/eby/apa/4534944444.html,1675.0,http://sfbay.craigslist.org/apa/index2100.html,-122.051754,37.574362,1.4328358208955223,sfbay,3152
37.54694+-122.310034,2263.0,4207.0,37.71666666666667,70.11666666666666,san mateo,Lovely 1BR Available Now,1750.0,1.0,4469647332.0,2014-05-14,http://sfbay.craigslist.org/pen/apa/4469647332.html,600.0,http://sfbay.craigslist.org/apa/index3300.html,-122.310034,37.54694,2.9166666666666665,sfbay,3154
37.776287+-122.417182,810.0,1948.0,13.5,32.46666666666667,downtown / civic / van ness,NEW NEMA Corner Unit with WINE Fridge and Floor to Ceiling WINDOWS!,5449.0,NA,4512455617.0,2014-06-09,http://sfbay.craigslist.org/sfc/apa/4512455617.html,1239.0,http://sfbay.craigslist.org/apa/index1400.html,-122.417182,37.776287,4.397901533494754,sfbay,3155
37.412914+-121.938179,4442.0,8187.0,74.03333333333333,136.45,san jose north,"The Verdant-Astounding, Distinctive, and Brand New",2855.0,2.0,4496722439.0,2014-05-30,http://sfbay.craigslist.org/sby/apa/4496722439.html,1049.0,http://sfbay.craigslist.org/apa/index200.html,-121.938179,37.412914,2.721639656816015,sfbay,3156
37.639459+-122.08781,2578.0,5343.0,42.96666666666667,89.05,hayward / castro valley,***Remodeled Home***,2400.0,3.0,4492768011.0,2014-05-28,http://sfbay.craigslist.org/eby/apa/4492768011.html,NA,http://sfbay.craigslist.org/apa/index1700.html,-122.08781,37.639459,NA,sfbay,3157
37.277417+-121.952354,3865.0,5852.0,64.41666666666667,97.53333333333333,campbell,GOING FAST! Reserve Your New 2BD/1BA TODAY!!!,2095.0,2.0,4490566324.0,2014-05-27,http://sfbay.craigslist.org/sby/apa/4490566324.html,870.0,http://sfbay.craigslist.org/apa/index3200.html,-121.952354,37.277417,2.4080459770114944,sfbay,3158
37.277417+-121.952354,3865.0,5852.0,64.41666666666667,97.53333333333333,campbell,Top Floor 1BD/1BA! Renovated! All You Need In One Place!!!☑,1920.0,1.0,4530068894.0,2014-06-22,http://sfbay.craigslist.org/sby/apa/4530068894.html,650.0,http://sfbay.craigslist.org/apa/index1400.html,-121.952354,37.277417,2.953846153846154,sfbay,3670
37.313264+-121.976695,3612.0,5737.0,60.2,95.61666666666666,san jose west,Call Us Home Today!,2860.0,2.0,4554410705.0,2014-07-05,http://sfbay.craigslist.org/sby/apa/4554410705.html,988.0,http://sfbay.craigslist.org/apa/index800.html,-121.976695,37.313264,2.8947368421052633,sfbay,3159
36.802012+-121.658515,7015.0,11450.0,116.91666666666667,190.83333333333334,san jose north,Rent a 3bd Single Wide Mobile Home Available Now!,2295.0,3.0,4533400059.0,2014-06-25,http://sfbay.craigslist.org/sby/apa/4533400059.html,400.0,http://sfbay.craigslist.org/apa/index3000.html,-121.658515,36.802012,5.7375,sfbay,3160
37.7878+-122.1884,1478.0,3064.0,24.633333333333333,51.06666666666667,oakland hills / mills,Beautiful Condo-Backs up to Leona Canyon,1900.0,1.0,4555195526.0,2014-07-10,http://sfbay.craigslist.org/eby/apa/4555195526.html,800.0,http://sfbay.craigslist.org/apa/index2700.html,-122.1884,37.7878,2.375,sfbay,3161
37.777329+-122.446811,930.0,2050.0,15.5,34.166666666666664,USF / panhandle,Great For Room-mates ..CLOSE to USF,3200.0,2.0,4566301261.0,2014-07-12,http://sfbay.craigslist.org/sfc/apa/4566301261.html,992.0,http://sfbay.craigslist.org/apa/index200.html,-122.446811,37.777329,3.225806451612903,sfbay,3162
37.982312+-121.825655,3048.0,5416.0,50.8,90.26666666666667,pittsburg / antioch,Come see why so many LOVE Twin Creeks Apartments!,1235.0,1.0,4483028622.0,2014-05-25,http://sfbay.craigslist.org/eby/apa/4483028622.html,642.0,http://sfbay.craigslist.org/apa/index1300.html,-121.825655,37.982312,1.9236760124610592,sfbay,3163
37.38697+-122.084005,3535.0,5732.0,58.916666666666664,95.53333333333333,mountain view,"Downtown MV! All TILE flrs. Pvt YARD. Gas stove. POOL, Carport+2nd/stg",2195.0,1.0,4528195419.0,2014-06-21,http://sfbay.craigslist.org/pen/apa/4528195419.html,NA,http://sfbay.craigslist.org/apa/index2200.html,-122.084005,37.38697,NA,sfbay,3164
37.901954+-122.05843,2073.0,4258.0,34.55,70.96666666666667,walnut creek,QUIET END UNIT CONDO * DOWNTOWN WALNUT CREEK,1995.0,2.0,4474799379.0,2014-05-17,http://sfbay.craigslist.org/eby/apa/4474799379.html,930.0,http://sfbay.craigslist.org/apa/index2200.html,-122.05843,37.901954,2.1451612903225805,sfbay,3166
37.3483+-121.9844,3683.0,5923.0,61.38333333333333,98.71666666666667,santa clara,Charming Santa Clara Home,3550.0,4.0,4457511233.0,2014-05-14,http://sfbay.craigslist.org/sby/apa/4457511233.html,1550.0,http://sfbay.craigslist.org/apa/index1900.html,-121.9844,37.3483,2.2903225806451615,sfbay,3167
37.3483+-121.9844,3683.0,5923.0,61.38333333333333,98.71666666666667,santa clara,Look and Lease today!,2385.0,2.0,4462240890.0,2014-05-11,http://sfbay.craigslist.org/sby/apa/4462240890.html,900.0,http://sfbay.craigslist.org/apa/index1200.html,-121.9844,37.3483,2.65,sfbay,3874
37.7593+-122.4836,1554.0,3442.0,25.9,57.36666666666667,sunset / parkside,2 Bedroom 1 Bath Unit,1800.0,2.0,4479740546.0,2014-05-25,http://sfbay.craigslist.org/sfc/apa/4479740546.html,NA,http://sfbay.craigslist.org/apa/index200.html,-122.4836,37.7593,NA,sfbay,3168
37.7593+-122.4836,1554.0,3442.0,25.9,57.36666666666667,inner sunset / UCSF,Ground Floor Apartment in Single Family Home Open Thursday 6:00,3e3,3.0,4515560588.0,2014-06-11,http://sfbay.craigslist.org/sfc/apa/4515560588.html,NA,http://sfbay.craigslist.org/apa/index2200.html,-122.4836,37.7593,NA,sfbay,3917
38.473545+-123.020808,5879.0,9134.0,97.98333333333333,152.23333333333332,russian river,"21527 Moscow Rd, Monte Rio",1150.0,1.0,4542402569.0,2014-06-27,http://sfbay.craigslist.org/nby/apa/4542402569.html,700.0,http://sfbay.craigslist.org/apa/index1100.html,-123.020808,38.473545,1.6428571428571428,sfbay,3169
37.346332+-121.933623,3774.0,5821.0,62.9,97.01666666666667,santa clara,Almost Home! Lease Online Today & Receive $500 Look & Lease Discount!,3105.0,2.0,4550434102.0,2014-07-02,http://sfbay.craigslist.org/sby/apa/4550434102.html,1187.0,http://sfbay.craigslist.org/apa/index700.html,-121.933623,37.346332,2.615838247683235,sfbay,3170
37.335441+-121.887166,4398.0,6019.0,73.3,100.31666666666666,san jose downtown,Home Sweet Home is right here with us,2023.0,NA,4552044930.0,2014-07-03,http://sfbay.craigslist.org/sby/apa/4552044930.html,560.0,http://sfbay.craigslist.org/apa/index500.html,-121.887166,37.335441,3.6125,sfbay,3171
37.335441+-121.887166,4398.0,6019.0,73.3,100.31666666666666,san jose downtown,Deluxe corner home with unique floorplan and a wrap around balcony!,2519.0,1.0,4530269743.0,2014-06-20,http://sfbay.craigslist.org/sby/apa/4530269743.html,793.0,http://sfbay.craigslist.org/apa/index2600.html,-121.887166,37.335441,3.1765447667087012,sfbay,3479
37.335441+-121.887166,4398.0,6019.0,73.3,100.31666666666666,san jose downtown,Step into happiness!,3374.0,2.0,4474989443.0,2014-05-17,http://sfbay.craigslist.org/sby/apa/4474989443.html,1187.0,http://sfbay.craigslist.org/apa/index1500.html,-121.887166,37.335441,2.8424599831508,sfbay,3802
37.335441+-121.887166,4398.0,6019.0,73.3,100.31666666666666,san jose downtown,Enjoy being the 1st to live and enjoy your new home w/new appliances!!,2237.0,1.0,4494513191.0,2014-05-29,http://sfbay.craigslist.org/sby/apa/4494513191.html,680.0,http://sfbay.craigslist.org/apa/index1800.html,-121.887166,37.335441,3.289705882352941,sfbay,3821
37.335441+-121.887166,4398.0,6019.0,73.3,100.31666666666666,san jose downtown,Luxury 1Br 813 sqft. w/ Huge Balcony Avail. 8/6 $500 Move-in Bonus,2500.0,1.0,4493396488.0,2014-06-18,http://sfbay.craigslist.org/sby/apa/4493396488.html,813.0,http://sfbay.craigslist.org/apa/index200.html,-121.887166,37.335441,3.075030750307503,sfbay,3910
37.587388+-122.070551,3359.0,5796.0,55.983333333333334,96.6,fremont / union city / newark,Spacious 3Bd 2.5Ba End Unit in Union City,2080.0,3.0,4558374101.0,2014-07-08,http://sfbay.craigslist.org/eby/apa/4558374101.html,1250.0,http://sfbay.craigslist.org/apa/index3300.html,-122.070551,37.587388,1.664,sfbay,3172
37.330341+-121.933667,3758.0,5803.0,62.63333333333333,96.71666666666667,ROSE GARDEN AREA,LOVELY SAN JOSE ROSE GARDEN HOME,4200.0,3.0,4535351386.0,2014-06-30,http://sfbay.craigslist.org/sby/apa/4535351386.html,2100.0,http://sfbay.craigslist.org/apa/index1300.html,-121.933667,37.330341,2.0,sfbay,3173
37.890325+-122.29778,1663.0,3631.0,27.716666666666665,60.516666666666666,albany / el cerrito,Detached one bedroom loft apartment,1600.0,1.0,4531929413.0,2014-06-21,http://sfbay.craigslist.org/eby/apa/4531929413.html,600.0,http://sfbay.craigslist.org/apa/index1600.html,-122.29778,37.890325,2.6666666666666665,sfbay,3174
37.3764+-122.0238,4254.0,6005.0,70.9,100.08333333333333,sunnyvale,"Renovated 13', 2x1 Cottage #91, Gas stove, yard, wood flrs! Move 6/24!",2984.0,2.0,4494531590.0,2014-05-29,http://sfbay.craigslist.org/sby/apa/4494531590.html,915.0,http://sfbay.craigslist.org/apa/index1600.html,-122.0238,37.3764,3.26120218579235,sfbay,3176
37.3764+-122.0238,4254.0,6005.0,70.9,100.08333333333333,sunnyvale,"Renovated 13', 2x1 Cottage #91, Gas stove, yard, wood flrs! Move 6/24!",2855.0,2.0,4496139430.0,2014-05-30,http://sfbay.craigslist.org/sby/apa/4496139430.html,915.0,http://sfbay.craigslist.org/apa/index1900.html,-122.0238,37.3764,3.120218579234973,sfbay,3674
37.3764+-122.0238,4254.0,6005.0,70.9,100.08333333333333,sunnyvale,You Want To Live Here! Spacious one bedroom Available Immediately!,2925.0,1.0,4561347999.0,2014-07-09,http://sfbay.craigslist.org/sby/apa/4561347999.html,760.0,http://sfbay.craigslist.org/apa/index400.html,-122.0238,37.3764,3.848684210526316,sfbay,3777
38.464023+-122.657568,4389.0,7173.0,73.15,119.55,santa rosa,Sunny Rincon Valley Area * W/D incl.,1699.0,2.0,4436443087.0,2014-05-18,http://sfbay.craigslist.org/nby/apa/4436443087.html,NA,http://sfbay.craigslist.org/apa/index1300.html,-122.657568,38.464023,NA,sfbay,3177
37.223819+-121.76995,4878.0,8031.0,81.3,133.85,san jose south,santa teresa,3150.0,4.0,4550043047.0,2014-07-02,http://sfbay.craigslist.org/sby/apa/4550043047.html,1764.0,http://sfbay.craigslist.org/apa/index1900.html,-121.76995,37.223819,1.7857142857142858,sfbay,3178
37.960835+-121.760815,3443.0,5897.0,57.38333333333333,98.28333333333333,pittsburg / antioch,Live happily in this amazing home in Antioch,2149.0,4.0,4541494233.0,2014-06-27,http://sfbay.craigslist.org/eby/apa/4541494233.html,NA,http://sfbay.craigslist.org/apa/index3400.html,-121.760815,37.960835,NA,sfbay,3180
37.355608+-121.998291,3682.0,5835.0,61.36666666666667,97.25,Santa Clara,LARGE CONDO @ LUXURIOUS LAS BRISAS.. REDUCED $250! ONLY $1988!,1988.0,1.0,4530239130.0,2014-06-30,http://sfbay.craigslist.org/sby/apa/4530239130.html,750.0,http://sfbay.craigslist.org/apa/index3600.html,-121.998291,37.355608,2.6506666666666665,sfbay,3181
37.909026+-122.06656,1949.0,3867.0,32.483333333333334,64.45,walnut creek,Love Where You Live!,1800.0,NA,4465565871.0,2014-05-11,http://sfbay.craigslist.org/eby/apa/4465565871.html,500.0,http://sfbay.craigslist.org/apa/index500.html,-122.06656,37.909026,3.6,sfbay,3182
37.707435+-121.88758,2638.0,4771.0,43.96666666666667,79.51666666666667,dublin / pleasanton / livermore,Three Bedrooms & Three Bathrooms -Very Spacious!,3540.0,3.0,4525400970.0,2014-06-17,http://sfbay.craigslist.org/eby/apa/4525400970.html,1305.0,http://sfbay.craigslist.org/apa/index1500.html,-121.88758,37.707435,2.7126436781609193,sfbay,3183
37.333894+-122.015641,3416.0,5366.0,56.93333333333333,89.43333333333334,cupertino,"Luxurious Two Bedroom includes Walk-in Closet, Washer & Dryer!",3474.0,2.0,4525210910.0,2014-06-17,http://sfbay.craigslist.org/sby/apa/4525210910.html,1197.0,http://sfbay.craigslist.org/apa/index1900.html,-122.015641,37.333894,2.9022556390977443,sfbay,3184
39.044809+-122.765687,10189.0,13704.0,169.81666666666666,228.4,lake county,Furnished Home with BEST Views-Short Term-Relocation-Traveling Medical,1999.0,2.0,4526595916.0,2014-06-22,http://sfbay.craigslist.org/nby/apa/4526595916.html,1160.0,http://sfbay.craigslist.org/apa/index1100.html,-122.765687,39.044809,1.7232758620689654,sfbay,3185
37.334563+-121.960486,3674.0,5937.0,61.233333333333334,98.95,santa clara,Beautifully Landscaped Park-like Atmosphere Surround This Two Bedroom,2291.0,2.0,4483256321.0,2014-05-22,http://sfbay.craigslist.org/sby/apa/4483256321.html,970.0,http://sfbay.craigslist.org/apa/index1400.html,-121.96048600000002,37.334563,2.361855670103093,sfbay,3186
37.344181+-121.900949,4450.0,5881.0,74.16666666666667,98.01666666666667,san jose downtown,** 2 bdr + 2 bth + loft + 2 car garage - Condo in great location**,2800.0,2.0,4437319953.0,2014-05-16,http://sfbay.craigslist.org/sby/apa/4437319953.html,1250.0,http://sfbay.craigslist.org/apa/index3600.html,-121.900949,37.344181,2.24,sfbay,3187
37.242743+-121.905865,3851.0,5852.0,64.18333333333334,97.53333333333333,san jose south,"Affordable Two Bedroom Near Public Transportation, Shopping and Dining",1805.0,2.0,4520419659.0,2014-06-14,http://sfbay.craigslist.org/sby/apa/4520419659.html,801.0,http://sfbay.craigslist.org/apa/index1700.html,-121.905865,37.242743,2.253433208489388,sfbay,3189
37.242743+-121.905865,3851.0,5852.0,64.18333333333334,97.53333333333333,san jose south,A Unique Two Bedroom Layout! Very Open and Inviting!,2025.0,2.0,4538460903.0,2014-06-25,http://sfbay.craigslist.org/sby/apa/4538460903.html,801.0,http://sfbay.craigslist.org/apa/index2300.html,-121.905865,37.242743,2.5280898876404496,sfbay,3559
37.874225+-122.27368,1626.0,4021.0,27.1,67.01666666666667,berkeley north / hills,Walking Distance to UC Available August 1,1950.0,2.0,4531006494.0,2014-06-20,http://sfbay.craigslist.org/eby/apa/4531006494.html,NA,http://sfbay.craigslist.org/apa/index300.html,-122.27368,37.874225,NA,sfbay,3190
37.66028+-122.053342,2288.0,4546.0,38.13333333333333,75.76666666666667,hayward / castro valley,1 Room Available with Bathroom Near to CSUEB $700,700.0,NA,4476608953.0,2014-05-18,http://sfbay.craigslist.org/eby/apa/4476608953.html,150.0,http://sfbay.craigslist.org/apa/index1000.html,-122.053342,37.66028,4.666666666666667,sfbay,3191
38.0339+-122.5855,2450.0,4296.0,40.833333333333336,71.6,san rafael,SPACIOUS ONE-BEDROOM APARTMENT WITH EXTRA CLOSET SPACE,3075.0,1.0,4476528939.0,2014-05-18,http://sfbay.craigslist.org/nby/apa/4476528939.html,1200.0,http://sfbay.craigslist.org/apa/index1100.html,-122.5855,38.0339,2.5625,sfbay,3192
38.0339+-122.5855,2450.0,4296.0,40.833333333333336,71.6,san rafael,JUST MINUTES FROM SF! FOR MUCH LESS!,2328.0,2.0,4530062848.0,2014-06-20,http://sfbay.craigslist.org/nby/apa/4530062848.html,981.0,http://sfbay.craigslist.org/apa/index3100.html,-122.5855,38.0339,2.3730886850152904,sfbay,3217
38.0339+-122.5855,2450.0,4296.0,40.833333333333336,71.6,san rafael,THIS NOT AN APARTMENT THIS IS A HOME!,2382.0,2.0,4495852625.0,2014-05-30,http://sfbay.craigslist.org/nby/apa/4495852625.html,981.0,http://sfbay.craigslist.org/apa/index3000.html,-122.5855,38.0339,2.4281345565749235,sfbay,3554
37.341316+-121.954768,3771.0,5908.0,62.85,98.46666666666667,santa clara,Peaceful 1 bed/1 bath with parking and shared laundry,1550.0,1.0,4523699689.0,2014-06-19,http://sfbay.craigslist.org/sby/apa/4523699689.html,NA,http://sfbay.craigslist.org/apa/index2100.html,-121.954768,37.341316,NA,sfbay,3193
37.4815+-122.2091,2901.0,5677.0,48.35,94.61666666666666,redwood city,"RV with all amenities for rent near Stanford nice area, hardwood floor",1650.0,1.0,4542901795.0,2014-07-03,http://sfbay.craigslist.org/pen/apa/4542901795.html,NA,http://sfbay.craigslist.org/apa/index100.html,-122.2091,37.4815,NA,sfbay,3194
37.54895+-122.286329,2259.0,4206.0,37.65,70.1,san mateo,Bright And Gorgeously Renovated Second Floor Unit With Mountain View!,2927.0,2.0,4545434154.0,2014-06-29,http://sfbay.craigslist.org/pen/apa/4545434154.html,NA,http://sfbay.craigslist.org/apa/index500.html,-122.286329,37.54895,NA,sfbay,3195
38.367113+-122.683697,3867.0,6173.0,64.45,102.88333333333334,rohnert pk / cotati,MORNING SUNNY UNIT~COOL AFTERNOONS~POOL~BILLIARDS~BSKT BALL CRT~GOLF,2125.0,2.0,4470233190.0,2014-05-14,http://sfbay.craigslist.org/nby/apa/4470233190.html,1240.0,http://sfbay.craigslist.org/apa/index1900.html,-122.683697,38.367113,1.7137096774193548,sfbay,3196
37.680636+-122.161489,2254.0,4280.0,37.56666666666667,71.33333333333333,san leandro,"15358 Bittern Court, San Leandro, Avail.6/1 Ext.70",2200.0,3.0,4478059518.0,2014-05-19,http://sfbay.craigslist.org/eby/apa/4478059518.html,1320.0,http://sfbay.craigslist.org/apa/index2300.html,-122.161489,37.680636,1.6666666666666667,sfbay,3197
37.790881+-122.410623,421.0,1021.0,7.016666666666667,17.016666666666666,nob hill,Luxurious 1 bedroom with a view! Available NOW,3250.0,1.0,4536513516.0,2014-06-24,http://sfbay.craigslist.org/sfc/apa/4536513516.html,550.0,http://sfbay.craigslist.org/apa/index2800.html,-122.410623,37.790881,5.909090909090909,sfbay,3198
37.790881+-122.410623,421.0,1021.0,7.016666666666667,17.016666666666666,nob hill,"Your new, luxurious apartment home awaits at The Pinnacle",3095.0,1.0,4496129030.0,2014-05-30,http://sfbay.craigslist.org/sfc/apa/4496129030.html,550.0,http://sfbay.craigslist.org/apa/index1800.html,-122.410623,37.790881,5.627272727272727,sfbay,3824
37.787149+-122.394047,535.0,1322.0,8.916666666666666,22.033333333333335,SOMA / south beach,THE METROPOLITAN | 1 BR with City Views <> Skybox Realty,3600.0,1.0,4533379482.0,2014-06-22,http://sfbay.craigslist.org/sfc/apa/4533379482.html,NA,http://sfbay.craigslist.org/apa/index1200.html,-122.394047,37.787149,NA,sfbay,3199
39.065365+-122.675056,10325.0,13859.0,172.08333333333334,230.98333333333332,lake county,Apts and houses in Clearlake,NA,NA,4478739307.0,2014-05-25,http://sfbay.craigslist.org/nby/apa/4478739307.html,NA,http://sfbay.craigslist.org/apa/index1600.html,-122.675056,39.065365,NA,sfbay,3200
37.7562+-121.9522,2783.0,4909.0,46.38333333333333,81.81666666666666,danville / san ramon,Awesome 2Bed/1.5Bath With W/D Inside,2010.0,2.0,4476613478.0,2014-05-18,http://sfbay.craigslist.org/eby/apa/4476613478.html,976.0,http://sfbay.craigslist.org/apa/index900.html,-121.9522,37.7562,2.0594262295081966,sfbay,3201
37.846071+-122.292917,1276.0,2608.0,21.266666666666666,43.46666666666667,emeryville,"BEAUTIFUL, CONVENIENT, AND AFFORDABLE ALL IN ONE PLACE!",2210.0,1.0,4520813152.0,2014-06-14,http://sfbay.craigslist.org/eby/apa/4520813152.html,706.0,http://sfbay.craigslist.org/apa/index900.html,-122.292917,37.846071,3.130311614730878,sfbay,3203
37.450741+-122.146339,3197.0,5789.0,53.28333333333333,96.48333333333333,palo alto,"3bdrm home near Downtown PA, available July 18-August 15",295.0,NA,4558033383.0,2014-07-07,http://sfbay.craigslist.org/pen/apa/4558033383.html,2100.0,http://sfbay.craigslist.org/apa/index200.html,-122.14633899999998,37.450741,0.14047619047619048,sfbay,3204
38.1053+-122.2474,2663.0,4790.0,44.38333333333333,79.83333333333333,vallejo / benicia,"Spacious home with loft, off street parking and more",1350.0,2.0,4523510381.0,2014-06-25,http://sfbay.craigslist.org/eby/apa/4523510381.html,NA,http://sfbay.craigslist.org/apa/index1300.html,-122.2474,38.1053,NA,sfbay,3205
38.1053+-122.2474,2663.0,4790.0,44.38333333333333,79.83333333333333,vallejo / benicia,Vallejo House,1300.0,3.0,4545281916.0,2014-06-29,http://sfbay.craigslist.org/eby/apa/4545281916.html,1260.0,http://sfbay.craigslist.org/apa/index700.html,-122.2474,38.1053,1.0317460317460319,sfbay,3855
37.827419+-122.264229,1251.0,2883.0,20.85,48.05,oakland north / temescal,1 bdrm/1 bath with parking,1375.0,1.0,4532071141.0,2014-06-21,http://sfbay.craigslist.org/eby/apa/4532071141.html,500.0,http://sfbay.craigslist.org/apa/index1200.html,-122.264229,37.827419,2.75,sfbay,3206
37.356326+-121.956289,4493.0,6010.0,74.88333333333334,100.16666666666667,santa clara,"Resort Amenities, Great Location, Lucky Find!",2649.0,3.0,4527400462.0,2014-06-18,http://sfbay.craigslist.org/sby/apa/4527400462.html,NA,http://sfbay.craigslist.org/apa/index700.html,-121.95628899999998,37.356326,NA,sfbay,3207
37.282675+-121.935667,4421.0,5943.0,73.68333333333334,99.05,campbell,Just Reduced Today..... Hurry Before it's Gone...Only 1 At This Price.,1893.0,1.0,4541881435.0,2014-06-27,http://sfbay.craigslist.org/sby/apa/4541881435.html,660.0,http://sfbay.craigslist.org/apa/index2400.html,-121.935667,37.282675,2.868181818181818,sfbay,3208
37.282675+-121.935667,4421.0,5943.0,73.68333333333334,99.05,campbell,Second floor studio in a serene courtyard setting available 07/30/14,1893.0,NA,4554134494.0,2014-07-05,http://sfbay.craigslist.org/sby/apa/4554134494.html,461.0,http://sfbay.craigslist.org/apa/index1400.html,-121.935667,37.282675,4.106290672451193,sfbay,3400
37.282675+-121.935667,4421.0,5943.0,73.68333333333334,99.05,campbell,~OPEN HOUSE TODAY BRING YOUR FURRY FRIENDS~,1550.0,NA,4508942862.0,2014-06-07,http://sfbay.craigslist.org/sby/apa/4508942862.html,461.0,http://sfbay.craigslist.org/apa/index2000.html,-121.935667,37.282675,3.3622559652928414,sfbay,3742
37.89946+-122.065444,1891.0,3881.0,31.516666666666666,64.68333333333334,walnut creek,Quiet Downtown Duplex,2800.0,2.0,4559372903.0,2014-07-08,http://sfbay.craigslist.org/eby/apa/4559372903.html,1250.0,http://sfbay.craigslist.org/apa/index1200.html,-122.065444,37.89946,2.24,sfbay,3209
